4, 19, 58515.3375421098
4, 20, 29675.132980414503
4, 21, 51417.86868467957
4, 22, 38208.4432968789
4, 23, 50738.80665240807
5, 2, 27863.442131788946
5, 4, 27745.763367721163
5, 5, 14311.33788252656
5, 6, 26234.396875459483
5, 7, 54005.41301346558
5, 9, 27351.075574690294
5, 10, 55257.27916250297
5, 11, 57726.13383895852
5, 13, 34500.4106506304
5, 14, 60385.46580591737
5, 15, 42689.35434079627
5, 16, 47386.04963347829
5, 19, 58336.18402561979
5, 20, 29116.498570238156
5, 21, 50954.84902522774
5, 22, 38063.685217474216
5, 23, 50334.15847361036
6, 0, 37515.38759029245
6, 2, 27775.67240510623
6, 3, 50867.7110628385
6, 4, 27566.671962639673
6, 5, 14128.542614267915
6, 6, 26093.47110394505
6, 7, 53786.81372403155
6, 9, 27033.725936278886
6, 10, 55040.07009411663
6, 11, 57335.19705042762
6, 12, 45035.97096739409
6, 13, 33886.83528612471
6, 14, 60261.218747849074
6, 15, 42274.48342737013
6, 16, 47108.35067786779
6, 17, 16100.55383504213
6, 18, 48294.079349863736
6, 19, 58148.305684007195
6, 20, 28564.45875689453
6, 21, 50503.71619639763
6, 22, 37910.20231294695
6, 23, 49911.228975862534
7, 0, 37256.75602194074
7, 1, 23227.75106616103
7, 2, 27687.902678423514
7, 3, 50560.78779422035
7, 4, 27387.580557558184
7, 5, 13945.74734600927
7, 7, 53568.21443459752
7, 8, 53705.909285845504
7, 9, 26716.37629786748
7, 10, 54822.861025730286
7, 11, 56954.14565121657
7, 12, 44812.6338518692
7, 14, 60136.97168978078
7, 15, 41859.61251394398
7, 16, 46830.651722257295
7, 17, 15652.68539290908
7, 18, 48055.55433091205
7, 19, 57960.4273423946
7, 21, 50052.583367567524
7, 22, 37756.71940841969
7, 23, 49497.85597194225
8, 1, 22746.008180507393
8, 2, 27608.857776863377
8, 3, 50262.589350724775
8, 4, 27217.213977599273
8, 5, 13771.676902873203
8, 7, 53358.33997028606
8, 8, 53373.116071153294
8, 9, 26407.75148457865
8, 10, 54614.37678246652
8, 11, 56571.93368780825
8, 12, 44598.021561466885
8, 13, 33261.3730909973
8, 14, 60021.449456835064
8, 15, 41453.466425640414
8, 16, 46561.67759176938
8, 18, 47825.75413708294
8, 19, 57781.27382590459
8, 20, 28000.532112929184
8, 21, 49589.5637081157
8, 22, 37611.96132901501
8, 23, 49093.20779314454
9, 0, 36986.2376229673
9, 2, 27521.08805018066
9, 3, 49955.666082106625
9, 4, 27038.122572517783
9, 5, 13588.881634614558
9, 6, 25920.04684606459
9, 7, 53139.74068085203
9, 8, 53024.291189109084
9, 12, 44374.684445941995
9, 13, 32633.059513876207
9, 14, 59897.20239876677
9, 15, 41038.59551221427
9, 19, 57593.39548429199
9, 20, 27448.49229958556
9, 21, 49138.43087928559
10, 2, 27433.318323497944
10, 3, 49648.742813488476
10, 6, 25779.121074550156
10, 7, 52913.88406445756
10, 8, 52682.7731492943
10, 9, 26069.79019042294
10, 12, 44146.413190365085
10, 14, 59772.95534069848
10, 15, 40611.8377681664
10, 16, 46263.36698041458
10, 17, 15172.318464410006
10, 18, 47566.61746238695
10, 19, 57405.5171426794
10, 20, 26881.133064286634
10, 21, 48687.29805045548
10, 22, 37437.86676874344
10, 23, 48659.22313347995
11, 0, 36704.10723958872
11, 2, 27350.84083060423
11, 3, 49347.111778659324
11, 4, 26839.203701611863
11, 5, 13390.766944400613
11, 6, 25637.76804713698
11, 7, 52700.577008812535
11, 8, 52346.54734326852
11, 10, 54361.23663638058
11, 11, 56154.9512108976
11, 12, 43928.36830862919
11, 14, 59654.00051641918
11, 16, 45990.96025859309
11, 17, 14719.886331095768
11, 18, 47333.38467722427
11, 19, 57222.93103485581
11, 20, 26334.38548473201
11, 21, 48220.845799670074
11, 23, 48251.14236334866
12, 0, 36445.47567123701
12, 1, 22211.162076887274
12, 2, 27263.071103921513
12, 3, 49040.188510041175
12, 4, 26660.112296530373
12, 5, 13207.971676141968
12, 6, 25496.842275622545
12, 7, 52481.977719378505
12, 8, 51997.72246122431
12, 9, 25737.12113005623
12, 10, 54136.22287345711
12, 12, 43705.0311931043
12, 16, 45713.261302982595
12, 18, 47088.74278641868
12, 19, 57029.79194605909
12, 20, 25782.345671388386
12, 21, 47769.712970839966
12, 22, 37269.06444226088
12, 23, 47837.76935942838
13, 0, 36186.8441028853
13, 1, 21720.69436611106
13, 2, 27175.301377238797
13, 3, 48733.265241423025
13, 4, 26481.020891448883
13, 5, 13025.176407883322
13, 7, 52263.378429944474
13, 8, 51656.20442140952
13, 9, 25419.771491644824
13, 10, 53919.01380507077
13, 11, 55753.288155942246
13, 12, 43481.694077579414
13, 14, 59505.824110302565
13, 16, 45435.5623473721
13, 17, 14251.406233218417
13, 18, 46850.217767466995
13, 19, 56841.9136044465
13, 20, 25230.30585804476
13, 21, 47318.58014200986
13, 23, 47424.39635550809
14, 0, 35933.504768322586
14, 1, 21247.683229723843
14, 2, 27092.82388434508
14, 4, 26307.221720156398
14, 5, 12847.673373413678
14, 7, 52050.07137429945
14, 8, 51319.97861538374
14, 12, 43263.64919584352
14, 14, 59386.86928602327
14, 16, 45163.15562555061
14, 17, 13808.830024874367
14, 18, 46616.98498230431
14, 19, 56659.32749662291
14, 20, 24683.558278490138
14, 21, 46852.12789122445
14, 22, 37094.02537502196
14, 23, 47016.315585376804
15, 0, 35674.873199970876
15, 1, 20769.379859547626
15, 2, 27005.054157662365
15, 4, 26128.130315074908
15, 5, 12660.572235593596
15, 6, 25319.98542640851
15, 7, 51831.47208486542
15, 8, 50978.460575568955
15, 9, 25087.102431278116
15, 10, 53686.48531472912
15, 13, 31927.01033822702
15, 14, 59262.62222795498
15, 15, 40113.21786871933
15, 16, 44878.163546872674
15, 18, 46378.45996335262
15, 19, 56471.44915501031
15, 20, 24116.199043191213
15, 21, 46400.995062394344
15, 22, 36940.5424704947
16, 0, 35416.24163161917
16, 1, 20291.076489371408
16, 2, 26915.838715315294
16, 3, 48390.41089510527
16, 4, 25949.03890999342
16, 5, 12473.471097773514
16, 6, 25173.34016520633
16, 7, 51612.87279543139
16, 8, 50629.635693524746
16, 9, 24769.752792866708
16, 10, 53469.27624634278
16, 11, 55336.30567903159
16, 13, 31313.434973721334
16, 14, 59138.37516988668
16, 15, 39698.346955293186
16, 16, 44600.46459126218
16, 17, 13340.349926997016
16, 18, 46139.934944400935
16, 19, 56283.57081339772
16, 20, 23564.159229847588
16, 21, 45949.862233564236
16, 23, 46582.33092571222
17, 1, 19818.06535298419
17, 2, 26831.91550675723
17, 3, 48088.77986027612
17, 4, 25775.239738700933
17, 5, 12295.96806330387
17, 7, 51399.56573978636
17, 8, 50293.409887498965
17, 9, 24457.6953882443
17, 10, 53249.55471720832
17, 11, 54960.54651360954
17, 12, 43004.38100261903
17, 13, 30705.15184300465
17, 15, 39288.76827565604
17, 16, 44328.05786944069
17, 18, 45906.70215923825
17, 19, 56095.72395839001
17, 20, 23017.411650292965
17, 21, 45483.40998277883
17, 22, 36765.50340325578
18, 0, 35142.29064131215
18, 1, 19327.597642207977
18, 2, 26744.145780074512
18, 3, 47781.85659165797
18, 4, 25596.148333619443
18, 6, 25017.094971736595
18, 8, 49951.89184768418
18, 9, 24140.345749832893
18, 10, 53032.345648821974
18, 12, 42781.04388709414
18, 14, 58998.808689863086
18, 16, 44050.35891383019
18, 19, 55907.84561677741
19, 1, 18857.741587176064
19, 2, 26664.8233685361
19, 3, 47483.38063818412
19, 4, 25425.504243682262
19, 5, 12096.702584883793
19, 6, 24884.616515366466
19, 7, 51168.80210975234
19, 8, 49618.8211230137
19, 10, 52823.58389557993
19, 11, 54567.330773798494
19, 12, 42566.154086713555
19, 13, 30079.41213789897
19, 14, 58883.008946939095
19, 16, 43781.107273364
19, 17, 12864.997722308672
19, 18, 45656.01279968657
19, 20, 22437.888074394046
19, 21, 45020.11281334873
19, 22, 36599.856158128525
19, 23, 46131.9176654091
20, 0, 34876.78696614945
20, 2, 26582.345875642386
20, 3, 47181.74960335497
20, 4, 25251.705072389777
20, 5, 11919.199550414149
20, 6, 24748.982977641033
20, 7, 50955.49505410731
20, 9, 23816.124004610494
20, 11, 54191.57160837644
20, 12, 42348.10920497766
20, 13, 29471.129007182284
20, 14, 58764.0541226598
20, 16, 43501.407428475075
20, 17, 12422.421513964622
20, 18, 45416.66314266999
20, 19, 55713.09516835383
20, 20, 21891.140494839423
20, 21, 44553.660562563324
20, 22, 36451.665487390266
20, 23, 45723.83689527781
21, 1, 18364.118795044546
21, 3, 46874.82633473682
21, 4, 25072.613667308287
21, 5, 11736.404282155503
21, 7, 50736.89576467328
21, 9, 23498.774366199086
21, 10, 52583.25071070117
21, 11, 53800.63481984554
21, 12, 42124.772089452774
21, 14, 58639.80706459151
21, 15, 38825.8019439303
21, 16, 43223.70847286458
21, 17, 11974.553071831571
21, 19, 55525.216826741234
21, 21, 44102.527733733215
21, 22, 36298.182582863
21, 23, 45310.463891357525
22, 0, 34597.543742053436
22, 1, 17873.65108426833
22, 3, 46567.90306611867
22, 4, 24893.522262226797
22, 5, 11549.303144335421
22, 7, 50518.29647523925
22, 8, 49241.37200549932
22, 9, 23181.42472778768
22, 10, 52366.04164231483
22, 12, 41901.434973927884
22, 14, 58515.560006523214
22, 15, 38410.93103050416
22, 16, 42946.00951725408
22, 18, 45157.526467974
22, 19, 55337.33848512864
22, 20, 21318.489025751496
22, 21, 43651.39490490311
22, 22, 36144.69967833574
22, 23, 44897.09088743724
23, 0, 34344.204407490724
23, 2, 26458.64507126007
23, 3, 46266.27203128952
23, 4, 24719.723090934312
23, 5, 11371.800109865777
23, 6, 24572.126128427
23, 7, 50304.989419594225
23, 8, 48905.14619947354
23, 10, 52154.12480771748
23, 11, 53404.26399867919
23, 13, 28821.622564977
23, 14, 58396.60518224392
23, 15, 38001.35235086701
23, 16, 42666.309672365154
23, 17, 11501.509282773033
23, 18, 44918.17681095742
23, 19, 55154.75237730505
23, 20, 20771.741446196873
23, 23, 44489.01011730595
24, 0, 34090.86507292801
24, 2, 26376.167578366356
24, 3, 45964.640996460366
24, 4, 24545.923919641828
24, 7, 50084.42503698876
24, 8, 48561.61355121833
24, 12, 41668.070670236695
24, 13, 28213.339434260313
24, 14, 58274.33266566061
24, 16, 42393.90295054366
24, 18, 44684.944025794735
24, 20, 20224.99386664225
24, 22, 35974.952844885825
24, 23, 44080.929347174664
25, 1, 17370.00110397052
25, 2, 26293.69008547264
25, 3, 45663.009961631215
25, 4, 24372.124748349343
25, 5, 11178.977653440834
25, 6, 24421.17316874627
25, 7, 49871.117981343734
25, 8, 48225.38774519255
25, 10, 51926.88855116484
25, 11, 53013.18541130184
25, 12, 41450.0257885008
25, 13, 27590.318090928224
25, 14, 58152.0601490773
25, 15, 37576.45424927457
25, 16, 42114.203105654735
25, 18, 44445.594368778155
25, 19, 54956.84684752616
25, 20, 19678.246287087626
25, 21, 43154.30381020711
25, 22, 35826.76217414757
26, 1, 16879.533393194306
26, 4, 24193.033343267853
26, 5, 10991.876515620752
26, 7, 49652.5186919097
26, 8, 47883.869705377765
26, 9, 22808.966126723728
26, 10, 51709.6794827785
26, 12, 41226.68867297591
26, 13, 26976.742726422537
26, 14, 58027.813091009004
26, 15, 37161.58333584842
26, 16, 41836.50415004424
26, 18, 44200.95247797257
26, 19, 54768.968505913566
26, 20, 19126.206473744
26, 21, 42703.170981377
26, 22, 35673.2792696203
26, 23, 43652.236921299074
27, 0, 33788.123033805125
27, 1, 16401.230023018088
27, 2, 26185.308703045623
27, 3, 45329.16600520159
27, 4, 24009.43389431723
27, 5, 10809.081247362106
27, 6, 24259.635741487535
27, 7, 49426.66207551523
27, 8, 47542.35166556298
27, 10, 51492.470414392155
27, 11, 52611.52235634649
27, 12, 40998.417417399
27, 13, 26363.16736191685
27, 15, 36746.71242242228
27, 16, 41551.512071366305
27, 18, 43956.31058716698
27, 19, 54581.09016430097
27, 20, 18574.166660400377
27, 21, 42252.03815254689
27, 22, 35519.79636509304
27, 23, 43229.30742355125
28, 0, 33529.491465453415
28, 2, 26097.538976362906
28, 4, 23830.34248923574
28, 5, 10626.28597910346
28, 6, 24118.7099699731
28, 7, 49208.0627860812
28, 9, 22471.004832568018
28, 10, 51275.26134600581
28, 12, 40775.08030187411
28, 16, 41273.81311575581
28, 18, 43717.785568215295
28, 19, 54393.211822688376
28, 21, 41800.90532371678
28, 22, 35366.313460565776
28, 23, 42815.93441963096
29, 0, 33281.915059018465
29, 2, 26020.824411596954
29, 3, 45012.686242755895
29, 4, 23657.79820220188
29, 6, 23988.839360375427
29, 7, 49000.51865856393
29, 10, 51069.10743953623
29, 11, 52220.9144633079
29, 12, 40562.798348265984
29, 13, 25740.035503583626
29, 14, 57873.39788336887
29, 15, 36322.28501516859
29, 16, 41007.16932206208
29, 18, 43490.315711180374
29, 19, 54211.12789580842
29, 20, 17997.250931273913
29, 21, 41340.21600105913
29, 22, 35223.88571795527
29, 23, 42413.616577627436
30, 0, 33023.283490666756
30, 1, 15892.75850327003
30, 2, 25933.054684914237
30, 4, 23478.70679712039
30, 6, 23842.194099173244
30, 7, 48781.9193691299
30, 8, 47170.66547617635
30, 9, 22134.94800354242
30, 10, 50851.89837114989
30, 11, 51839.86306409685
30, 13, 25126.46013907794
30, 14, 57745.83313299655
30, 15, 35907.41410174245
30, 16, 40729.470366451584
30, 19, 54023.24955419583
30, 20, 17445.21111793029
30, 21, 40889.083172229024
30, 22, 35064.16607267165
31, 1, 15414.45513309381
31, 3, 44685.151318393444
31, 4, 23295.107348169768
31, 5, 10413.322561272977
31, 7, 48563.32007969587
31, 8, 46829.14743636156
31, 9, 21817.598365131013
31, 12, 40318.84957699679
31, 14, 57618.268382624236
31, 16, 40444.47828777365
31, 18, 43231.179036484384
31, 20, 16893.171304586664
31, 21, 40437.950343398916
31, 22, 34904.44642738803
31, 23, 41979.63191796285
32, 0, 32744.040266570744
32, 2, 25823.227586822864
32, 3, 44378.228049775294
32, 4, 23116.015943088278
32, 5, 10230.527293014331
32, 6, 23680.65667191451
32, 7, 48344.72079026184
32, 8, 46487.62939654678
32, 9, 21500.248726719605
32, 12, 40095.5124614719
32, 14, 57490.70363225192
32, 15, 35471.931532572
32, 16, 40166.779332163154
32, 18, 42992.654017532695
32, 19, 53809.49880965481
32, 20, 16325.812069287736
32, 21, 39986.81751456881
32, 22, 34750.963522860766
32, 23, 41556.70242021502
33, 0, 32485.408698219035
33, 1, 14915.54010717329
33, 4, 22936.924538006788
33, 6, 23539.730900400074
33, 7, 48126.12150082781
33, 8, 46146.11135673199
33, 10, 50593.46599127494
33, 11, 51417.588353397194
33, 12, 39872.17534594701
33, 13, 24471.66146308365
33, 14, 57366.45657418363
33, 15, 35057.06061914586
33, 16, 39889.08037655266
33, 19, 53616.3597208581
33, 20, 15773.77225594411
33, 21, 39535.6846857387
34, 0, 32226.777129867325
34, 2, 25714.846204395846
34, 3, 44050.69312541284
34, 4, 22757.833132925298
34, 5, 10027.120369011385
34, 6, 23398.80512888564
34, 7, 47907.52221139378
34, 8, 45804.593316917206
34, 9, 21153.136735777243
34, 10, 50376.2569228886
34, 11, 51036.536954186144
34, 12, 39648.83823042212
34, 13, 23858.086098577962
34, 14, 57242.209516115334
34, 15, 34642.18970571971
34, 16, 39611.38142094216
34, 18, 42733.517342836705
34, 19, 53428.4813792455
34, 20, 15221.732442600483
34, 22, 34570.63222183284
34, 23, 41113.16126672289
35, 0, 31973.437795304617
35, 3, 43749.06209058369
35, 4, 22584.033961632813
35, 5, 9849.617334541741
35, 7, 47694.21515574875
35, 8, 45468.367510891425
35, 9, 20841.079331154837
35, 10, 50156.53539375414
35, 11, 50660.77778876409
35, 12, 39430.79334868623
35, 14, 57123.25469183604
35, 15, 34220.72419546085
35, 16, 39338.97469912067
35, 18, 42500.28455767402
35, 19, 53245.89527142191
35, 20, 14674.984863045858
35, 21, 39069.232434953294
35, 23, 40695.52400276407
36, 0, 31714.806226952907
36, 1, 14401.305659297472
36, 2, 25611.75705575783
36, 4, 22404.942556551323
36, 6, 23242.559935415906
36, 7, 47468.35853935428
36, 8, 45126.84947107664
36, 9, 20514.578995956777
36, 10, 49939.326325367794
36, 11, 50279.72638955304
36, 12, 39202.52209310932
36, 13, 23229.191312116975
36, 14, 56999.007633767746
36, 16, 39061.275743510174
36, 19, 53058.01692980932
36, 21, 38618.099606123185
36, 23, 40272.59450501624
37, 0, 31456.174658601198
37, 1, 13923.002289121252
37, 3, 43421.52716622124
37, 6, 23101.63416390147
37, 7, 47249.75924992025
37, 8, 44785.33143126185
37, 9, 20197.22935754537
37, 10, 49722.11725698145
37, 11, 49898.67499034199
37, 12, 38979.18497758443
37, 13, 22615.615947611288
37, 14, 56871.44288339543
37, 15, 33785.2416262904
37, 16, 38783.57678789968
37, 18, 42241.14788297803
37, 19, 52870.13858819672
37, 20, 14102.333393957932
37, 21, 38166.96677729308
37, 22, 34381.21823960598
37, 23, 39859.221501095955
38, 0, 31197.543090249488
38, 1, 13444.698918945032
38, 2, 25503.37567333081
38, 3, 43108.294865535914
38, 4, 22200.731451856398
38, 6, 22960.708392387038
38, 7, 47023.90263352578
38, 8, 44443.81339144707
38, 10, 49504.90818859511
38, 12, 38755.84786205954
38, 13, 22002.0405831056
38, 14, 56747.19582532714
38, 15, 33358.48388224253
38, 18, 41996.505992172446
38, 21, 37715.83394846297
38, 22, 34227.735335078716
38, 23, 39445.84849717567
39, 0, 30947.358837042084
39, 1, 12974.842863913118
39, 2, 25424.0532617924
39, 3, 42809.81891206207
39, 6, 22828.22993601691
39, 7, 46813.75065923606
39, 9, 19867.71537853397
39, 10, 49296.14643535307
39, 11, 49505.45925053095
39, 13, 21382.174321128816
39, 14, 56631.396082403146
39, 15, 32952.06028396069
39, 16, 38493.71349168919
39, 18, 41766.42828836507
39, 19, 52670.09590598413
40, 0, 30686.42131874769
40, 1, 12502.412936865792
40, 3, 42502.46005450564
40, 4, 22015.34914930381
40, 6, 22693.17760763137
40, 7, 46601.024812930926
40, 8, 44088.69761193176
40, 10, 49084.810810095616
40, 11, 49130.28129444879
40, 14, 56513.02246746374
40, 15, 32543.062813663437
40, 16, 38221.88797920759
40, 18, 41533.776712542276
40, 21, 37237.79856641746
40, 22, 34067.96153308036
41, 0, 30427.78975039598
41, 2, 25321.545322494276
41, 3, 42195.53678588749
41, 4, 21831.749700353186
41, 6, 22552.251836116935
41, 7, 46382.425523496895
41, 8, 43747.17957211698
41, 9, 19535.627527507153
41, 10, 48867.60174170927
41, 12, 38505.60819331925
41, 14, 56388.77540939545
41, 18, 41295.25169359059
41, 19, 52467.479351756134
41, 21, 36786.665737587355
41, 23, 39005.57294003998
42, 0, 30169.15818204427
42, 1, 12003.497910945272
42, 2, 25233.77559581156
42, 3, 41888.61351726934
42, 4, 21652.658295271696
42, 7, 46163.826234062864
42, 8, 43405.66153230219
42, 9, 19218.277889095745
42, 10, 48650.39267332293
42, 12, 38282.27107779436
42, 13, 20733.24908826342
42, 14, 56264.52835132716
42, 16, 37923.57736785279
42, 18, 41056.7266746389
42, 19, 52279.60101014354
42, 21, 36335.532908757246
42, 23, 38592.199936119694
43, 0, 29910.52661369256
43, 1, 11525.194540769053
43, 2, 25146.005869128843
43, 3, 41581.69024865119
43, 6, 22384.99491917045
43, 7, 45937.969617668394
43, 8, 43064.143492487405
43, 9, 18900.928250684337
43, 11, 48708.006583749135
43, 13, 20104.935511142325
43, 14, 56140.281293258864
43, 15, 32086.96858874869
43, 19, 52091.72266853094
43, 21, 35884.40007992714
43, 22, 33867.01857630813
43, 23, 38169.27043837187
44, 0, 29651.89504534085
44, 1, 11034.726829992838
44, 2, 25056.790426781772
44, 3, 41268.457947965864
44, 4, 21452.955234445904
44, 7, 45719.37032823436
44, 8, 42715.318610443195
44, 9, 18583.57861227293
44, 11, 48326.955184538085
44, 12, 38038.322306525166
44, 13, 19491.360146636638
44, 14, 56016.03423519057
44, 15, 31672.097675322544
44, 16, 37625.26675649799
44, 18, 40797.58999994291
44, 19, 51898.58357973423
44, 22, 33707.29893102451
45, 0, 29399.136920118035
45, 1, 10562.296902945513
45, 2, 24973.448427563595
45, 3, 40961.099090409436
45, 4, 21279.73727249331
45, 7, 45499.38715496879
45, 9, 18272.102416990416
45, 10, 48397.83373657688
45, 12, 37820.85863412917
45, 13, 18883.658225259845
45, 14, 55897.66062025117
45, 15, 31251.21337440357
45, 16, 37353.441244016394
45, 18, 40564.93842412012
45, 19, 51716.57868125053
45, 21, 35418.529038481625
45, 22, 33559.689469626144
46, 0, 29140.773273839055
46, 1, 10092.440847913598
46, 2, 24894.126016025184
46, 3, 40662.62313693559
46, 4, 21109.093182556127
46, 6, 22217.166594440616
46, 7, 45289.23518067907
46, 8, 42367.50967315731
46, 10, 48189.07198333484
46, 12, 37605.96883374858
46, 13, 18263.79196328306
46, 15, 30844.789776121732
46, 16, 37084.18960355021
46, 18, 40334.86072031274
46, 19, 51537.147654782246
46, 22, 33408.41713948683
46, 23, 37719.43838740864
47, 0, 28882.409627560075
47, 3, 40364.14718346174
47, 6, 22084.688138070487
47, 7, 45079.08320638935
47, 8, 42027.132106257406
47, 10, 47972.50553555568
47, 11, 47927.44854725594
47, 12, 37386.14489331598
47, 15, 30438.366177839893
47, 16, 36814.93796308402
47, 18, 40104.78301650536
47, 19, 51357.71662831396
47, 21, 34943.06752845153
47, 22, 33257.14480934752
47, 23, 37314.51269863266
48, 0, 28632.50288433094
48, 2, 24802.91677386505
48, 3, 40059.639707899
48, 4, 20926.562261997224
48, 7, 44869.20874207789
48, 8, 41694.338891565196
48, 9, 17939.148922501598
48, 11, 47555.121973167465
48, 13, 17632.03887068455
48, 14, 55757.809706105465
48, 16, 36545.963832596106
48, 18, 39868.86595082236
48, 21, 34480.0478689997
48, 22, 33112.38672994284
48, 23, 36909.86451983495
49, 0, 28373.87131597923
49, 3, 39752.71643928085
49, 4, 20747.470856915734
49, 7, 44650.60945264386
49, 8, 41352.82085175041
49, 9, 17621.79928409019
49, 10, 47743.409636547614
49, 13, 17018.463506178865
49, 14, 55633.56264803717
49, 15, 30011.608433792026
49, 16, 36268.26487698561
49, 18, 39624.22406001677
49, 19, 51157.951456079645
49, 21, 34028.915040169595
49, 22, 32958.903825415575
49, 23, 36496.49151591466
50, 0, 28115.239747627522
50, 2, 24694.535391438032
50, 3, 39445.7931706627
50, 4, 20563.87140796511
50, 7, 44424.75283624939
50, 8, 41011.302811935624
50, 10, 47526.20056816127
50, 11, 47153.45891821211
50, 13, 16404.88814167318
50, 14, 55505.997897664856
50, 16, 35990.56592137511
50, 19, 50964.81236728293
50, 21, 33577.78221133949
50, 22, 32805.42092088831
50, 23, 36083.11851199438
1, 0, 35246.744916522555
1, 1, 54627.6803637711
1, 2, 28246.440057684413
1, 3, 52532.300577617396
1, 5, 53933.645439212625
1, 6, 34175.98776221948
1, 7, 40758.435059798656
1, 9, 26966.867118722585
1, 10, 41042.54533067212
1, 11, 33295.61578265288
1, 12, 64307.67114135246
1, 13, 26390.723369658786
1, 14, 43664.66509899076
1, 15, 32147.623101312663
1, 16, 58401.330211339206
1, 19, 44107.810151859114
1, 21, 31465.290006675925
1, 22, 19802.373542181416
1, 24, 33772.941139683855
1, 27, 45375.42916487066
1, 28, 58101.97630458305
1, 29, 27334.591955948694
1, 30, 44242.78726004171
1, 32, 53553.10450821356
1, 33, 62009.842497620404
1, 34, 50846.54672988995
1, 35, 60881.783669510696
1, 36, 57091.71725699426
1, 37, 53661.209862791846
1, 39, 25914.73367165066
1, 40, 21121.307688970028
1, 41, 18940.716118378157
1, 44, 28140.814150101196
1, 45, 54024.579631582856
1, 46, 35187.86330017388
1, 47, 39729.541391534585
1, 48, 44596.30446590376
1, 49, 51892.90133644334
1, 50, 29988.104983834066
1, 51, 36869.22559811887
1, 52, 35245.75290802983
1, 53, 45235.28190144778
1, 54, 30140.596265709188
1, 56, 41322.81736264449
1, 57, 63652.912535752504
1, 59, 69064.19114489568
2, 1, 54355.16688425717
2, 2, 28194.209871790437
2, 3, 52377.36069708473
2, 4, 20968.45607490661
2, 5, 53787.72026089811
2, 6, 34028.15576909833
2, 7, 40472.42231619163
2, 8, 23033.83386101183
2, 10, 40833.424793865706
2, 12, 64146.19834101664
2, 14, 43509.29940839769
2, 16, 58149.289805151275
2, 17, 64112.607924514356
2, 19, 43912.715383384675
2, 20, 55687.040381131716
2, 22, 19627.207264962162
2, 23, 34118.62711676981
2, 25, 38919.04836619331
2, 28, 57971.469861009544
2, 30, 44112.304842780846
2, 33, 61632.66216829987
2, 34, 50396.05555608915
2, 35, 60621.84637708562
2, 36, 56787.916865111554
2, 37, 52978.97834241265
2, 38, 28950.859716359948
2, 39, 25469.896725774186
2, 41, 18463.31404431552
2, 42, 29086.947199351882
2, 43, 27779.887428491995
2, 44, 27981.657682675253
2, 45, 53700.06851807449
2, 47, 39522.963178182865
2, 48, 44266.83642977209
2, 49, 51651.302062170995
2, 50, 29874.439350140994
2, 52, 35053.63519853253
2, 53, 44920.88876821892
2, 54, 29771.735363022224
2, 55, 46282.83987992291
2, 56, 41049.06600568278
2, 59, 68802.81167226423
3, 0, 34909.08449584411
3, 1, 54092.9051128552
3, 2, 28152.23139400843
3, 3, 52232.672524664034
3, 4, 20746.21418233918
3, 5, 53656.27200516457
3, 6, 33890.575484089146
3, 7, 40189.93846657512
3, 8, 22800.313428550202
3, 9, 26735.853337388144
3, 10, 40634.55596517126
3, 11, 32880.97637115977
3, 12, 63994.97724879279
3, 13, 25936.1342772224
3, 14, 43364.18542591659
3, 15, 31752.656675683018
3, 16, 57914.8879355022
3, 19, 43727.87232302221
3, 20, 55251.3324703754
3, 21, 30893.78462652601
3, 22, 19455.861897728406
